income_year,age,n_samples,est_workforce,mean,p1,p5,p10,p25,p50,p75,p90,p95,p99,at_mean,at_p1,at_p5,at_p10,at_p25,at_p50,at_p75,at_p90,at_p95,at_p99,at_effective_rate_p50
1963,23,559,1432508,3197.52,37.24,300.0,780.59,1582.22,3000.0,4680.0,5600.0,6300.0,8178.21,2699.18,35.89,289.12,752.29,1495.75,2554.25,3765.35,4451.0,4948.0,6264.18,0.1486
1963,24,518,1350775,3366.93,75.0,258.28,656.73,1800.0,3200.0,4900.0,6000.0,6991.35,8964.38,2823.48,72.28,248.92,632.92,1662.75,2701.0,3926.0,4735.0,5438.86,6798.78,0.1559
1963,25,538,1366137,3965.41,214.26,515.26,900.0,2054.56,4000.0,5225.67,7000.0,8000.0,10000.0,3255.31,206.49,496.58,867.38,1854.62,3280.0,4170.25,5445.0,6143.0,7487.0,0.18
1963,26,518,1328255,4406.03,150.0,500.0,1021.11,2500.0,4325.0,5802.08,7401.1,8384.61,12322.42,3569.8,144.56,481.88,983.04,2186.38,3511.97,4594.48,5729.78,6404.53,8951.68,0.188
1963,27,518,1288154,4620.05,107.5,500.0,1022.06,2550.0,4600.0,6000.0,7500.0,8821.17,11513.32,3722.56,103.6,481.88,983.91,2223.56,3708.25,4735.0,5800.0,6701.4,8455.52,0.1939
1963,28,570,1411315,4670.73,143.84,613.91,1125.66,2637.52,4512.64,6286.07,8000.0,8925.9,11364.04,3758.73,138.63,591.66,1078.57,2288.28,3645.9,4938.11,6143.0,6772.61,8359.99,0.1921
1963,29,525,1290508,4756.45,90.9,626.97,1058.84,2700.0,4600.0,6363.34,8000.0,9500.0,13693.31,3819.92,87.6,604.24,1017.52,2334.12,3708.25,4992.97,6143.0,7163.0,9784.19,0.1939
1963,30,526,1242436,5169.78,127.98,771.02,1300.0,3000.0,5000.0,7000.0,8900.0,10230.68,15407.46,4128.34,123.34,743.07,1237.88,2554.25,4001.0,5445.0,6755.0,7634.64,10761.25,0.1998
1963,31,587,1428753,5103.83,177.86,670.45,1200.0,2736.88,4890.56,7000.0,8862.96,10472.49,16030.99,4078.87,171.41,646.15,1146.5,2361.19,3918.92,5445.0,6729.81,7789.39,11103.73,0.1987
1963,32,553,1352703,5043.97,233.9,636.82,1200.0,2710.59,5000.0,6815.72,8649.61,9975.31,13134.51,4033.98,225.42,613.74,1146.5,2341.9,4001.0,5314.16,6584.73,7471.2,9447.05,0.1998
1963,33,602,1437689,5270.18,100.21,500.0,1288.27,2906.74,5000.0,7042.39,9184.14,11438.23,15000.0,4203.64,96.58,481.88,1227.16,2485.82,4001.0,5475.1,6948.22,8407.47,10529.0,0.1998
1963,34,588,1403415,5307.25,137.31,606.43,1302.28,3000.0,5000.0,6926.67,9491.36,12000.0,16115.92,4231.44,132.33,584.45,1239.96,2554.25,4001.0,5392.94,7157.12,8755.0,11149.6,0.1998
1963,35,647,1537080,5081.88,102.26,633.06,1306.13,2794.63,4811.02,6806.73,8873.47,10074.46,14864.28,4062.41,98.55,610.11,1243.48,2403.56,3859.27,5307.78,6736.96,7534.65,10451.64,0.1978
1963,36,639,1536443,5587.66,47.15,570.76,1000.0,3000.0,5200.0,7256.97,10000.0,12000.0,19302.99,4441.74,45.44,550.07,963.75,2554.25,4151.0,5627.45,7487.0,8755.0,12802.5,0.2017
1963,37,697,1645010,5517.99,147.67,601.17,1129.87,2600.0,5000.0,7390.95,10000.0,12178.94,20000.0,4389.49,142.32,579.38,1082.42,2260.75,4001.0,5722.57,7487.0,8864.15,13139.0,0.1998
1963,38,629,1495006,5591.46,163.33,720.87,1251.87,2860.0,5181.55,7228.73,10000.0,12147.62,19181.13,4444.6,157.41,694.74,1193.9,2451.53,4137.16,5607.4,7487.0,8845.05,12741.57,0.2016
1963,39,696,1644111,5487.7,52.04,793.87,1283.46,3000.0,5000.0,7017.91,10000.0,12542.46,17994.95,4366.77,50.15,765.09,1222.76,2554.25,4001.0,5457.72,7487.0,9085.9,12148.48,0.1998
1963,40,709,1683580,5914.05,100.0,525.98,1100.0,2805.57,5000.0,7200.0,10417.41,13013.18,25042.57,4673.98,96.38,506.91,1055.12,2411.59,4001.0,5587.0,7754.14,9373.04,15362.45,0.1998
1963,41,690,1623267,5857.38,171.3,648.43,1418.57,3000.0,5160.02,7250.0,10000.0,12739.45,19001.2,4633.74,165.09,624.92,1346.22,2554.25,4121.02,5622.5,7487.0,9206.06,12651.6,0.2014
1963,42,730,1751455,5535.81,100.0,467.16,1177.29,2878.46,4987.0,7143.7,9800.0,12252.45,23639.0,4402.86,96.38,450.23,1125.75,2465.07,3991.25,5547.03,7359.0,8908.99,14786.99,0.1997
1963,43,711,1684157,5452.26,69.04,670.91,1354.81,2710.2,5000.0,7100.0,9890.02,12000.0,16858.94,4340.19,66.54,646.59,1287.96,2341.61,4001.0,5516.0,7416.61,8755.0,11550.83,0.1998
1963,44,656,1577764,5615.07,120.59,681.77,1409.18,2754.81,5000.0,7200.0,10231.07,12110.17,21838.71,4461.7,116.22,657.06,1337.64,2374.34,4001.0,5587.0,7634.88,8822.2,13996.03,0.1998
1963,45,672,1669543,5781.52,200.0,720.0,1300.0,2554.91,4800.0,7057.24,10777.77,13767.07,24502.88,4579.88,192.75,693.9,1237.88,2227.21,3851.0,5485.64,7984.77,9826.23,15141.18,0.1977
1963,46,694,1699663,5637.64,68.59,500.27,1064.0,2971.12,5000.0,7000.25,9612.83,12145.87,26062.53,4477.72,66.1,482.14,1022.23,2533.06,4001.0,5445.18,7239.21,8843.98,15780.64,0.1998
1963,47,624,1541345,5625.39,186.76,667.32,1274.95,3000.0,5000.0,7000.0,9962.81,12000.0,26254.64,4469.03,179.99,643.13,1214.99,2554.25,4001.0,5445.0,7463.2,8755.0,15859.4,0.1998
1963,48,611,1512594,5340.61,98.16,500.0,909.17,2400.0,4652.83,6596.23,9610.91,12471.63,24377.7,4256.46,94.6,481.88,876.21,2112.0,3745.96,5158.32,7237.98,9042.69,15089.86,0.1949
1963,49,579,1406059,5558.62,144.5,583.95,1145.89,2600.0,4803.12,6833.36,10087.65,13000.0,20371.96,4419.97,139.26,562.78,1097.06,2260.75,3853.34,5326.69,7543.1,9365.0,13313.82,0.1977
1963,50,676,1625023,5016.89,49.43,489.25,840.16,2329.87,4512.61,6490.19,9363.05,11006.07,19850.07,4013.67,47.64,471.51,809.7,2059.84,3645.88,5083.03,7069.87,8130.88,13068.53,0.1921
1963,51,623,1505131,5383.85,38.33,544.85,1000.0,2590.5,4659.29,7000.0,9499.64,11225.87,26191.55,4288.89,36.94,525.1,963.75,2253.68,3750.57,5445.0,7162.76,8271.56,15833.54,0.195
1963,52,562,1341885,5659.43,104.11,619.54,1100.0,2678.33,4802.16,7000.0,10000.0,13064.61,20866.64,4493.2,100.34,597.08,1055.12,2318.22,3852.62,5445.0,7487.0,9404.41,13546.32,0.1977
1963,53,558,1314434,4938.02,78.56,518.28,1200.0,2489.35,4427.71,6421.27,8745.55,10851.47,16504.99,3954.52,75.71,499.49,1146.5,2178.45,3585.28,5034.1,6649.97,8031.94,11359.69,0.1903
1963,54,578,1399506,5224.42,125.71,664.19,1147.07,2567.37,4500.0,6771.0,10000.0,12000.0,22491.85,4169.32,121.15,640.11,1098.14,2236.48,3636.88,5282.41,7487.0,8755.0,14283.41,0.1918
1963,55,607,1452922,5177.22,189.0,445.33,1047.91,2400.0,4500.0,6843.1,9772.97,12000.0,23772.71,4133.91,182.15,429.19,1007.53,2112.0,3636.88,5333.6,7341.7,8755.0,14841.81,0.1918
1963,56,477,1148594,5174.17,181.3,800.0,1330.5,2663.16,4478.21,6443.14,9036.45,10959.72,20651.86,4131.63,174.73,771.0,1265.74,2307.09,3621.32,5049.63,6847.79,8101.22,13445.37,0.1913
1963,57,421,1044163,5140.99,126.33,525.59,900.2,2408.47,4376.72,6487.58,9767.03,12216.8,21381.77,4106.74,121.75,506.54,867.57,2118.3,3548.88,5081.18,7337.9,8887.25,13788.43,0.1891
1963,58,463,1132606,4977.51,104.58,435.67,1200.0,2569.08,4506.75,6200.0,8838.76,10100.0,18176.74,3984.13,100.79,419.88,1146.5,2237.75,3641.69,4877.0,6713.36,7551.0,12239.37,0.1919
1963,59,437,1076405,5214.96,122.75,508.0,892.89,2458.97,4490.66,6677.74,10010.47,12470.32,17876.41,4162.22,118.3,489.58,860.52,2155.86,3630.21,5216.2,7493.7,9041.9,12089.2,0.1916
1963,60,375,948683,5362.94,62.48,391.68,782.16,2500.0,4274.18,6981.75,10356.99,12909.18,25556.78,4273.2,60.22,377.48,753.81,2186.38,3475.7,5432.04,7715.47,9309.6,15573.28,0.1868
1963,61,341,835478,5202.57,98.01,361.95,600.0,2150.9,4500.0,6500.0,9702.35,12261.77,21558.87,4152.93,94.46,348.83,578.25,1926.73,3636.88,5090.0,7296.5,8914.68,13871.67,0.1918
1963,62,310,757844,4938.59,267.2,728.65,1109.82,2362.82,4200.0,6002.21,8885.31,12017.74,21176.34,3954.94,257.51,702.24,1064.1,2084.35,3422.75,4736.57,6745.01,8765.82,13691.88,0.1851
1963,63,323,792271,5069.3,127.03,600.0,899.41,2018.13,4131.74,6361.66,10000.0,12000.0,25773.75,4052.97,122.43,578.25,866.81,1827.17,3374.03,4991.78,7487.0,8755.0,15662.24,0.1834
1963,64,256,624683,5703.5,259.88,615.46,972.76,2102.14,4031.01,6273.23,10055.74,13262.1,44314.17,4524.48,250.46,593.15,937.5,1890.47,3302.13,4928.99,7522.67,9524.88,22513.82,0.1808
1963,65,217,501531,4611.32,324.3,896.81,1355.26,2289.14,3686.47,5899.04,8186.58,11950.3,19336.38,3716.33,312.54,864.3,1288.37,2029.55,3056.22,4663.32,6269.87,8724.68,12819.19,0.171
1963,66,168,407910,4137.3,285.54,641.46,1004.11,1597.89,3024.06,5721.17,8197.97,10745.63,18799.46,3378.0,275.19,618.21,967.51,1510.07,2571.9,4537.03,6277.62,7964.2,12550.73,0.1495
1963,67,140,322939,4155.58,489.58,768.9,1026.02,1688.38,2977.5,5000.0,7598.49,11579.97,17262.22,3391.05,471.83,741.03,987.53,1578.62,2537.74,4001.0,5869.93,8498.18,11768.6,0.1477
1963,68,109,248432,4299.3,548.93,795.85,1077.2,1914.62,2811.79,5104.81,7684.44,11646.04,15233.43,3493.63,529.03,767.0,1034.29,1749.14,2416.15,4079.61,5928.42,8539.08,10662.06,0.1407
1963,69,109,260570,4632.61,673.25,968.3,1097.4,1623.97,2461.72,4271.91,7141.46,10071.69,41086.18,3731.53,648.84,933.2,1052.75,1530.07,2157.9,3474.08,5545.44,7532.88,21416.3,0.1234
1963,70,76,180280,3940.63,1.0,580.02,753.75,1522.87,2203.35,3611.57,6585.39,9851.04,40044.05,3237.62,0.96,558.99,726.43,1441.52,1965.74,3002.76,5150.63,7391.67,21061.98,0.1078
1963,71,90,225795,4349.07,44.0,505.27,865.07,1338.97,2292.86,4296.38,8067.57,10482.15,17228.6,3529.15,42.41,486.95,833.71,1273.48,2032.31,3491.54,6188.95,7795.58,11750.44,0.1136
1963,72,65,155015,3787.63,440.0,1029.13,1156.72,1764.78,2300.5,4242.4,7242.32,10903.04,17814.2,3128.42,424.05,990.37,1106.95,1636.2,2038.0,3453.01,5617.05,8064.95,12058.1,0.1141
1963,73,66,154057,3914.09,481.0,791.92,864.15,1220.16,2080.62,5191.84,9444.94,11105.1,17547.71,3218.68,463.56,763.21,832.82,1164.92,1874.27,4144.88,7125.56,8194.26,11922.76,0.0992
1963,74,51,120012,3856.73,72.0,580.09,949.88,1277.12,1904.73,3651.42,8507.52,12988.33,25520.98,3177.74,69.39,559.06,915.45,1216.97,1741.69,3031.2,6488.11,9357.88,15558.6,0.0856
1963,75,41,99712,3876.11,600.0,634.18,707.63,829.19,1827.97,4092.61,8341.89,9059.95,30051.12,3191.57,578.25,611.19,681.98,799.13,1683.83,3346.1,6375.49,6863.77,17366.94,0.0789
1964,16,238,572758,352.26,9.66,20.0,34.02,60.0,200.0,409.13,830.87,1000.0,3297.74,339.49,9.31,19.27,32.79,57.83,192.75,394.3,800.75,963.75,2804.69,0.0362
1964,17,421,1000358,561.27,11.41,25.0,50.0,131.79,350.0,753.58,1345.83,1839.74,2850.92,540.92,11.0,24.09,48.19,127.01,337.31,726.26,1279.75,1697.5,2469.88,0.0362
1964,18,522,1292165,1018.0,15.0,50.0,120.0,300.0,700.0,1381.94,2337.61,2980.57,5000.0,980.2,14.46,48.19,115.65,289.12,674.62,1312.75,2080.35,2567.6,4050.0,0.0362
1964,19,494,1257536,1750.55,28.21,100.0,274.77,600.0,1461.21,2600.0,3661.1,4206.09,5198.3,1628.49,27.19,96.38,264.81,578.25,1385.18,2280.75,3073.72,3468.16,4200.71,0.052
1964,20,545,1469527,2304.45,41.1,197.15,329.37,800.0,2070.51,3380.0,4800.0,5599.38,6861.14,2055.02,39.61,190.0,317.43,771.0,1876.06,2865.88,3898.0,4505.53,5426.63,0.0939
1964,21,621,1659688,2705.59,35.23,200.0,500.0,1200.0,2621.98,3734.95,5027.37,6000.0,7178.68,2360.34,33.95,192.75,481.88,1146.5,2297.32,3127.17,4070.8,4798.0,5658.44,0.1238
1964,22,636,1684240,3069.5,100.0,400.0,618.7,1700.0,3000.0,4385.74,5200.0,6000.0,7800.0,2634.64,96.38,385.5,596.27,1589.38,2582.25,3598.18,4202.0,4798.0,6106.0,0.1393
1964,23,543,1447642,3433.04,84.19,350.34,764.01,1900.0,3515.0,4710.59,5984.39,7000.0,8594.06,2905.32,81.14,337.64,736.31,1744.12,2966.28,3833.29,4786.6,5528.0,6661.84,0.1561
1964,24,555,1492150,3729.44,18.26,306.99,781.51,2195.04,3840.0,5000.0,6300.0,6982.14,8515.15,3123.18,17.6,295.86,753.18,1971.46,3203.2,4050.0,5017.0,5514.96,6606.6,0.1658
1964,25,529,1413556,4213.76,128.19,503.46,1000.0,2500.0,4000.0,5700.0,7500.0,8303.62,11580.25,3473.71,123.54,485.21,963.75,2204.38,3319.0,4579.0,5893.0,6458.53,8692.77,0.1703
1964,26,519,1362803,4464.94,78.43,547.0,1003.69,2500.0,4460.72,6000.0,7742.95,9000.0,13001.46,3655.5,75.59,527.17,967.12,2204.38,3652.45,4798.0,6066.06,6946.0,9588.92,0.1812
1964,27,543,1389401,4896.55,187.87,730.96,1265.79,3000.0,4898.85,6500.0,8200.0,9470.84,11416.51,3971.38,181.06,704.46,1206.62,2582.25,3973.13,5163.0,6386.0,7275.59,8583.06,0.189
1964,28,515,1336843,4942.3,96.57,600.0,1344.79,3000.0,5000.0,6788.24,8050.03,9062.84,12354.91,4006.15,93.07,578.25,1278.8,2582.25,4050.0,5373.42,6281.02,6989.99,9181.59,0.19
1964,29,529,1357487,5040.52,190.38,772.39,1234.49,2709.08,4932.36,7000.0,8942.73,10000.0,13500.0,4080.8,183.48,744.39,1178.02,2362.97,3998.59,5528.0,6905.91,7634.0,9903.0,0.1893
1964,30,572,1396058,5183.68,69.69,621.23,1200.0,3027.83,5000.0,6944.73,9000.0,10226.41,14134.32,4189.6,67.16,598.71,1146.5,2603.23,4050.0,5487.65,6946.0,7785.69,10281.25,0.19
1964,31,476,1144674,5452.33,196.58,500.0,1175.0,3367.43,5000.0,7000.0,9200.0,10939.7,18000.71,4393.77,189.45,481.88,1123.66,2856.53,4050.0,5528.0,7086.0,8263.6,12478.38,0.19
1964,32,601,1475068,5735.62,93.44,850.56,1500.0,3000.0,5112.7,7176.19,9168.54,10363.1,17964.29,4605.0,90.05,819.73,1420.62,2582.25,4135.65,5656.62,7063.98,7877.28,12459.07,0.1911
1964,33,560,1352613,5581.05,128.6,695.83,1268.87,3000.0,5300.0,7500.0,10000.0,11513.1,16402.77,4491.6,123.94,670.61,1209.43,2582.25,4278.0,5893.0,7634.0,8647.78,11595.55,0.1928
1964,34,636,1515486,5613.34,177.13,508.83,1050.67,3000.0,5000.0,7593.18,10000.07,12000.0,20030.6,4515.74,170.71,490.38,1010.05,2582.25,4050.0,5961.02,7634.05,8958.0,13541.3,0.19
1964,35,597,1508618,5683.39,146.69,740.91,1502.37,3135.1,5000.0,7021.48,10000.0,12001.29,23000.0,4566.87,141.37,714.05,1422.79,2683.73,4050.0,5543.68,7634.0,8958.81,14984.0,0.19
1964,36,652,1606954,5797.88,109.38,788.71,1500.0,3002.61,5300.0,7502.39,10006.71,12009.75,18861.6,4650.45,105.41,760.12,1420.62,2584.22,4278.0,5894.74,7638.5,8964.14,12934.65,0.1928
1964,37,612,1536869,5856.32,173.97,500.48,1200.0,2940.0,5162.06,7500.0,10117.68,12192.25,22307.17,4693.11,167.66,482.34,1146.5,2537.03,4173.17,5893.0,7712.85,9079.12,14658.37,0.1916
1964,38,635,1578331,5835.98,151.79,582.12,1263.84,2999.37,5200.0,7748.14,10015.79,12481.7,20693.98,4678.27,146.29,561.02,1204.83,2581.78,4202.0,6069.7,7644.58,9261.47,13872.99,0.1919
1964,39,645,1612070,5909.38,76.34,536.34,1200.0,3000.0,5200.0,7758.41,10770.77,13490.25,22377.34,4731.85,73.57,516.9,1146.5,2582.25,4202.0,6076.89,8150.42,9896.86,14691.35,0.1919
1964,40,725,1782684,5696.74,92.98,566.82,1287.1,3000.0,5000.0,7270.66,10097.55,12260.57,21159.12,4576.62,89.61,546.27,1226.09,2582.25,4050.0,5725.58,7699.36,9122.16,14105.56,0.19
1964,41,671,1623659,5952.69,143.23,547.39,1056.32,3000.0,5200.0,7500.0,10636.58,13331.01,24185.76,4763.46,138.04,527.55,1015.21,2582.25,4202.0,5893.0,8060.51,9796.54,15529.59,0.1919
1964,42,693,1651564,5760.93,179.56,600.0,1247.38,3000.0,5200.0,7532.42,10007.57,12952.91,19069.2,4623.48,173.05,578.25,1189.79,2582.25,4202.0,5916.67,7639.07,9558.33,13044.68,0.1919
1964,43,738,1765245,6185.28,150.0,800.0,1491.26,3000.0,5017.5,7419.65,10000.0,15000.0,25644.61,4933.25,144.56,771.0,1412.64,2582.25,4063.3,5834.34,7634.0,10792.0,16186.07,0.1902
1964,44,669,1583035,5901.36,111.99,900.0,1443.07,3000.0,5254.83,7745.23,10294.36,12801.06,22251.86,4725.99,107.93,867.38,1368.61,2582.25,4243.67,6067.66,7831.22,9462.67,14632.37,0.1924
1964,45,686,1641284,5870.63,118.9,779.55,1200.66,3000.0,5000.0,7438.58,10145.84,12549.27,24172.09,4703.56,114.59,751.29,1147.1,2582.25,4050.0,5848.16,7731.71,9304.04,15523.44,0.19
1964,46,704,1662495,6092.73,173.42,843.07,1600.0,3000.0,5000.0,7500.0,10391.96,14063.61,22041.48,4865.69,167.13,812.51,1512.0,2582.25,4050.0,5893.0,7896.61,10239.53,14533.5,0.19
1964,47,692,1633177,5734.83,200.0,753.02,1200.51,2683.6,5000.0,7100.0,10293.72,13385.37,25000.0,4604.43,192.75,725.72,1146.97,2343.76,4050.0,5601.0,7830.79,9830.78,15896.0,0.19
1964,48,633,1497445,6047.08,145.39,824.49,1444.16,3000.0,5200.0,7642.99,10780.7,13318.03,23750.0,4832.37,140.12,794.6,1369.6,2582.25,4202.0,5996.09,8157.07,9788.36,15333.5,0.1919
1964,49,621,1472975,5959.16,100.0,623.96,1264.26,3000.0,5000.0,7030.85,9966.74,12503.13,22297.02,4768.19,96.38,601.34,1205.22,2582.25,4050.0,5550.52,7611.72,9274.97,14653.6,0.19
1964,50,634,1545771,5339.7,122.48,600.0,1200.0,2500.0,4845.06,7014.7,10000.0,12591.69,18410.46,4308.17,118.04,578.25,1146.5,2204.38,3932.25,5538.73,7634.0,9330.76,12695.54,0.1884
1964,51,625,1526173,5706.23,200.0,648.8,1254.06,2700.0,5000.0,7104.26,10035.61,12100.0,24785.27,4583.55,192.75,625.28,1195.9,2356.12,4050.0,5604.11,7657.86,9021.0,15799.37,0.19
1964,52,589,1445664,5407.21,100.0,550.06,1019.46,2600.0,4835.72,7000.38,10000.0,13023.1,19669.0,4359.48,96.38,530.12,981.53,2280.75,3925.15,5528.28,7634.0,9602.55,13360.5,0.1883
1964,53,501,1222472,5705.26,251.36,900.0,1400.0,2629.78,4961.08,7500.0,10485.94,13490.33,20000.0,4582.84,242.25,867.38,1329.25,2303.2,4020.42,5893.0,7959.58,9896.91,13526.0,0.1896
1964,54,538,1346433,5309.68,99.53,500.0,1108.57,2499.9,4800.0,6838.86,9074.99,11103.87,18116.23,4285.36,95.92,481.88,1062.96,2204.3,3898.0,5410.37,6998.49,8373.59,12539.6,0.1879
1964,55,529,1310523,5065.81,63.41,600.0,1005.03,2500.0,4500.0,6814.04,9331.92,11200.0,15600.43,4100.02,61.11,578.25,968.35,2204.38,3680.88,5392.25,7178.34,8438.0,11146.24,0.182
1964,56,516,1258135,5784.92,432.45,940.64,1400.0,2690.08,4787.64,7048.71,10459.82,15000.0,23614.26,4640.99,416.77,906.54,1329.25,2348.65,3889.05,5563.56,7942.08,10792.0,15272.42,0.1877
1964,57,436,1048618,5156.99,189.88,798.17,1240.49,2472.35,4500.0,6484.34,9077.64,10724.54,21054.64,4169.31,183.0,769.24,1183.5,2183.26,3680.88,5151.57,7000.35,8119.44,14053.32,0.182
1964,58,429,1072134,5495.36,255.28,800.0,1017.47,2514.43,4522.54,7050.34,10100.0,12471.8,21391.82,4426.47,246.03,771.0,979.71,2215.4,3697.19,5564.75,7701.0,9255.23,14221.91,0.1825
1964,59,468,1155965,5311.29,124.18,554.87,1200.0,2806.58,4700.0,7000.0,9483.06,11662.0,21300.34,4286.58,119.68,534.76,1146.5,2436.46,3825.62,5528.0,7284.14,8745.06,14176.17,0.186
1964,60,431,1103149,5542.02,107.35,500.0,1057.07,2500.0,4500.0,6605.03,10000.0,12002.42,22400.0,4461.94,103.46,481.88,1015.9,2204.38,3680.88,5239.67,7634.0,8959.52,14702.0,0.182
1964,61,327,829021,5794.79,54.58,365.37,800.0,2581.11,4908.29,7109.65,10163.83,12296.85,20506.56,4648.2,52.6,352.13,771.0,2266.32,3980.3,5608.04,7743.77,9145.02,13779.28,0.1891
1964,62,309,824064,5062.22,183.31,618.95,932.17,1629.6,4000.0,6500.0,9041.96,12685.99,27131.21,4097.29,176.67,596.51,898.38,1534.9,3319.0,5163.0,6975.37,9390.17,16855.04,0.1703
1964,63,267,676574,5144.31,300.0,500.0,826.12,2000.0,3890.42,6500.0,9012.09,13430.74,30488.81,4159.68,289.12,481.88,796.17,1821.5,3239.69,5163.0,6954.46,9859.37,18279.3,0.1673
1964,64,281,700104,5497.0,92.9,669.48,945.96,2300.0,4000.0,6556.03,9857.87,12729.95,35498.33,4427.72,89.53,645.21,911.67,2051.62,3319.0,5203.9,7538.77,9417.87,20345.33,0.1703
1964,65,219,490753,5054.2,76.88,506.27,996.67,2049.47,3580.28,6381.5,10000.57,12000.0,27860.0,4091.19,74.09,487.92,960.54,1859.78,3014.83,5076.49,7634.38,8958.0,17175.2,0.1579
1964,66,180,413226,4183.16,406.86,751.43,1058.54,1957.0,3396.5,5208.97,7283.19,9523.63,20464.25,3451.56,392.11,724.19,1017.24,1788.23,2878.15,4208.82,5734.73,7312.54,13758.12,0.1526
1964,67,162,378038,4245.89,313.07,972.98,1363.0,2118.73,3330.17,5100.16,8081.95,10000.0,16079.67,3496.96,301.72,937.71,1295.44,1913.18,2828.81,4126.12,6303.36,7634.0,11414.62,0.1505
1964,68,132,302419,4072.77,404.18,897.88,1179.51,1721.0,2459.72,4693.23,7485.02,12300.32,21827.25,3371.67,389.53,865.33,1127.78,1605.62,2173.61,3820.73,5882.06,9147.2,14432.81,0.1163
1964,69,108,248738,4235.65,118.56,793.4,1126.4,1895.33,2947.01,4612.65,8712.91,16065.0,19707.53,3489.55,114.26,764.64,1079.25,1740.51,2542.31,3762.41,6745.04,11406.4,13379.76,0.1373
1964,70,82,211334,4955.24,108.0,436.4,596.69,1351.11,2694.76,5048.2,10035.11,15937.23,39088.85,4015.98,104.08,420.58,575.06,1284.58,2352.18,4086.63,7657.52,11334.85,21781.54,0.1271
1964,71,83,193230,5739.84,1.0,665.01,863.85,1676.65,2520.0,4806.53,11325.37,19104.53,39967.27,4608.08,0.96,640.9,832.54,1571.31,2219.65,3902.96,8522.0,13063.4,22121.89,0.1192
1964,72,64,150887,4211.98,467.0,630.07,930.21,1418.5,2354.77,3604.13,8872.93,14404.5,29074.32,3472.42,450.07,607.23,896.49,1346.15,2093.46,3032.49,6857.05,10440.66,17685.21,0.111
1964,73,55,134294,3564.01,708.0,860.79,1042.89,1547.18,2617.62,4356.96,7710.27,8617.11,12722.28,3002.73,682.34,829.59,1002.94,1463.74,2294.03,3577.35,6043.19,6677.98,9413.04,0.1236
1964,74,44,103613,3138.35,37.0,427.78,471.11,1033.52,1800.0,3067.42,5220.39,9933.88,18548.68,2686.15,35.66,412.27,454.03,994.38,1666.75,2633.07,4217.5,7589.7,12768.8,0.074
1964,75,39,92361,4079.44,315.0,687.33,984.33,1581.4,2868.79,4087.96,7827.76,8725.17,20600.0,3376.49,303.58,662.41,948.65,1495.0,2483.35,3382.66,6125.43,6753.62,13826.0,0.1344
1965,16,549,649034,376.73,7.26,20.0,39.16,100.0,210.56,499.08,821.54,1195.81,2841.67,363.07,7.0,19.27,37.74,96.38,202.93,480.99,791.76,1142.67,2462.91,0.0362
1965,17,846,1004842,613.89,10.0,30.0,50.0,150.0,400.0,781.38,1500.0,2041.21,3895.43,591.64,9.64,28.91,48.19,144.56,385.5,753.05,1420.62,1853.39,3243.32,0.0362
1965,18,1181,1474296,1043.89,20.0,75.0,128.25,315.59,720.0,1492.92,2213.77,3000.0,4994.23,1003.85,19.27,72.28,123.6,304.15,693.9,1414.16,1985.77,2582.25,4045.61,0.0362
1965,19,1282,1601306,1880.09,50.0,145.73,250.0,684.27,1500.0,2953.71,4000.0,4657.08,6000.0,1728.72,48.19,140.45,240.94,659.47,1420.62,2547.36,3319.0,3794.56,4798.0,0.0529
1965,20,999,1288450,2388.01,35.2,240.0,400.0,1000.0,2235.21,3493.85,4581.91,5460.02,7000.0,2118.84,33.92,231.3,385.5,963.75,2002.14,2950.55,3740.16,4399.62,5528.0,0.1043
1965,21,1142,1485792,2861.04,60.0,269.51,500.0,1300.71,2772.76,4000.0,5202.11,6253.35,8531.38,2477.51,57.83,259.74,481.88,1238.52,2410.97,3319.0,4203.6,4982.95,6617.97,0.1305
1965,22,1281,1652291,3305.59,56.52,400.0,800.0,2000.0,3120.0,4550.0,5749.9,6697.37,8550.79,2810.53,54.47,385.5,771.0,1821.5,2672.5,3717.06,4615.43,5307.08,6631.55,0.1434
1965,23,1413,1827534,3722.71,90.0,545.69,964.3,2060.77,3621.82,5000.0,6200.0,7158.55,10025.17,3118.31,86.74,525.91,929.34,1868.52,3045.29,4050.0,4944.0,5643.74,7650.86,0.1592
1965,24,1215,1593374,4107.64,97.41,600.0,1050.0,2500.0,4100.0,5500.0,6798.75,7500.0,10000.0,3396.9,93.88,578.25,1009.44,2204.38,3391.38,4430.0,5381.09,5893.0,7634.0,0.1728
1965,25,1173,1482043,4415.07,75.17,516.02,1104.0,2629.62,4436.67,6000.0,7288.05,8500.0,10947.41,3619.41,72.45,497.31,1058.78,2303.08,3635.04,4798.0,5738.28,6596.0,8268.76,0.1807
1965,26,1105,1438660,4763.26,150.0,600.0,1238.85,3000.0,4783.94,6438.81,8000.0,9045.56,12014.06,3871.41,144.56,578.25,1182.0,2582.25,3886.38,5118.33,6246.0,6977.89,8966.86,0.1876
1965,27,1072,1359689,5038.49,124.43,600.0,1400.0,3000.0,5000.0,6752.44,8500.0,10000.0,13481.84,4079.25,119.92,578.25,1329.25,2582.25,4050.0,5347.28,6596.0,7634.0,9891.56,0.19
